0,4,9
0,5,9
1,6,7
-1,5,8
-1,3,10
4,3,9
5,4,8
5,3,6
-6,2,1
5,4,10
-7,2,0
-7,2,1
0,3,9
-1,2,11
-6,0,9
-8,6,9
-1,4,11
-5,2,2
0,4,10
2,4,12
6,1,8
6,5,12
7,1,9
-7,2,2
7,0,9
1,4,12
2,4,13
-5,2,1
-6,1,8
2,4,11
4,3,11
3,5,7
-4,8,1
-3,6,-2
1,2,11
1,-1,12
0,-4,6
2,6,2
-6,-4,-2
-1,0,10
4,5,9
-11,2,10
-5,2,9
7,5,12
-11,3,9
1,0,11
3,4,11
4,4,11
5,2,12
0,5,10
2,5,13
-6,-1,8
-8,1,1
1,3,12
3,4,13
